conc_M;mean_c;median_c;Linear_6tR_st_61_c_pred;MLR_6tR_st_61_c_pred;MLR_3tR_st61_c_pred;MLR_2tR_st61_c_pred;knn_st20_1tR_c_pred;knn_st61_1tR_c_pred;knn_st20_1tR_k_lagrer_than_one_c_pred;knn_3tR_st61_c_pred;knn_2tR_st61_c_pred;knn_6tR_st61_c_pred;knn_6tR_st20_k_larger_than_one_c_pred;Cosine_c_pred
0.017823779659876467;0.021579185150359222;0.0315148952318656;0.019176880460534278;0.02682895086746722;0.02208198111155789;0.02208198111155789;0.02066510941352219;0.02066510941352219;0.03417997733187548;0.014605894246117742;0.014605894246117742;0.018792317440679954;0.03417997733187547;0.02066510941352219
0.035647559319752935;0.03780475821626289;0.05521121331273725;0.033596140174023494;0.047001867478935394;0.03868561074210132;0.03868561074210132;0.036203381149348894;0.036203381149348894;0.059880193337485156;0.0255881905020679;0.0255881905020679;0.032922420944904836;0.05988019333748515;0.036203381149348894
0.07129511863950587;0.05126176201975371;0.07486422903352642;0.04555504184238434;0.06373267966445319;0.05245616332489429;0.05245616332489429;0.04909035783728434;0.04909035783728434;0.08119518191343801;0.03469657773049479;0.03469657773049479;0.044641505123179624;0.081195181913438;0.04909035783728434
0.0034078525864964285;1.3906520207709693e-5;2.0309503085129102e-5;1.2358375619239438e-5;8.296401756516754e-6;1.0160063862814365e-5;1.0160063862814365e-5;6.222887299868717e-6;3.0496171850727437e-4;2.2026992314715507e-5;1.5795927011429903e-5;1.5795927011429903e-5;9.920813524218974e-6;2.2026992314715504e-5;0.0026512250000250617
0.006815705172992857;2.550666330197216e-5;3.725070321585995e-5;2.266713176057411e-5;1.521685677370576e-5;1.863509520747468e-5;1.863509520747468e-5;1.1413717360858813e-5;0.004862748006213667;4.040083846533361e-5;2.8972121408179716e-5;2.8972121408179716e-5;1.8196273867535715e-5;4.04008384653336e-5;0.004862748006213667
0.017039262932482143;8.361471822791012e-5;1.2211346565839555e-4;7.430630234762116e-5;4.9883168816890876e-5;6.108867382911652e-5;6.108867382911652e-5;3.741589990672851e-5;0.015940826894494258;1.3244008769226155e-4;9.497501650176422e-5;9.497501650176422e-5;5.9650150794684444e-5;1.3244008769226152e-4;0.015940826894494258
0.034078525864964286;1.695772362326374e-4;2.4765572918270857e-4;1.506990354548645e-4;1.0116699645434974e-4;1.238926434556921e-4;1.238926434556921e-4;7.588239285870282e-5;0.032329252855496905;2.685989322602922e-4;1.9261681616409906e-4;1.9261681616409906e-4;1.2097520540643542e-4;2.685989322602921e-4;0.032329252855496905
0.06815705172992857;3.258601382592967e-4;4.7589601024911835e-4;2.8958372963159277e-4;1.944028112751338e-4;2.380724843893376e-4;2.380724843893376e-4;1.458158393055832e-4;0.06212399163564395;5.161405336419371e-4;3.701330658567407e-4;3.701330658567407e-4;2.3246632646853324e-4;5.16140533641937e-4;0.06212399163564395
0.006207985747383571;0.0018124596812522991;0.002646970984708191;0.0016106874474050663;0.003615444980427927;0.003152921693081092;0.003152921693081092;0.008183200653852085;0.008183200653852085;0.0028708141845249697;0.00530395498055659;0.004817792873138833;0.0038066386905789133;0.0028708141845249693;0.008183200653852085
0.012415971494767142;0.0036162674900644945;0.005281306512998103;0.003213686192832389;0.007213631442441109;0.006290792747196617;0.006290792747196617;0.01632733836526123;0.01632733836526123;0.0057279243852423715;0.01058259125063675;0.009612587756412072;0.00759510618942478;0.005727924385242371;0.01632733836526123
0.031039928736917854;0.007434895845576112;0.010858146959699423;0.0066072054099208;0.014830926802366078;0.012933608752675074;0.012933608752675074;0.03356832991882225;0.03356832991882225;0.011776374765588234;0.021757368319948605;0.019763081401400786;0.01561522304685946;0.011776374765588233;0.03356832991882225
0.06207985747383571;0.012433018430730506;0.018157556484648046;0.011048911557523263;0.024801044978773917;0.021628251335026775;0.021628251335026775;0.05613470225247242;0.05613470225247242;0.019693064643920743;0.036383799712146725;0.033048849696777884;0.026112585834957;0.01969306464392074;0.05613470225247242
0.12415971494767142;0.01897388725107871;0.027710039313000746;0.01686161757963946;0.03784859113319432;0.03300662703551379;0.03300662703551379;0.08566652718689054;0.08566652718689054;0.03005336075577607;0.055524900678808116;0.050435471596712425;0.03985011863587164;0.030053360755776064;0.08566652718689054
0.0025692853872371574;0.007438560178388999;0.01086349846226489;0.006610461810560153;0.006364699372062803;0.006106422047497372;0.006106422047497372;0.034498219883006116;5.540166324316939;0.011782178822210769;0.008135517357449506;0.008135517357449506;0.0093427436627001835;0.01178217882221077;0.00257915037994158
0.005138570774474315;0.012725895582008099;0.018585283142258515;0.011309184134107498;0.01088873352870898;0.01044687244473615;0.01044687244473615;0.05901958624624209;9.478121633679415;0.020156962345429907;0.0139182505637723;0.0139182505637723;0.01598357443506493;0.02015696234542991;0.004412412837741062
0.012846426936185786;0.024863149561364883;0.036310896268832264;0.02209525724388822;0.021273804151033263;0.020410520451637253;0.020410520451637253;0.11530919693894254;18.517828801939118;0.03938155599875996;0.027192706648392607;0.027192706648392607;0.031227821974751654;0.03938155599875997;0.00862072768115006
0.025692853872371572;0.03885128166239839;0.056739587833500936;0.03452615930523025;0.03324255260028775;0.03189358118067689;0.03189358118067689;0.18018272695029772;28.93605175742327;0.061537816061278866;0.0424914591995753;0.0424914591995753;0.04879675055848832;0.06153781606127887;0.01347079212344204
0.051385707744743145;0.05050696128144268;0.07376189518620731;0.04488426936282792;0.04321557089592826;0.04146189780343928;0.04146189780343928;0.2342389137311577;37.617087087360154;0.07999962833039992;0.05523921973112241;0.05523921973112241;0.06343614639367451;0.07999962833039993;0.017512132086688264
0.0028201619215302157;0.011023457780590306;0.01609899144140825;0.009796270371062078;0.006396144397734416;0.006586465948433996;0.006586465948433996;0.03418610904746275;0.005694643480166114;0.017460415415787415;0.010188569954845473;0.010548592440542803;0.01295628973358112;0.017460415415787415;0.005694643480166114
0.005640323843060431;0.01742814664030612;0.02545259293285662;0.015487956678672315;0.010112339042343434;0.010413238447994817;0.010413238447994817;0.054048424133282376;0.009003262280493219;0.027605011632811753;0.0161081844519529;0.01667738195780161;0.020483964458840848;0.027605011632811753;0.009003262280493219
0.014100809607651078;0.03313022669098389;0.04838438596727707;0.0294420012830199;0.0192231619209649;0.01979515994956523;0.01979515994956523;0.10274394522736456;0.017114850274514662;0.05247604992530845;0.03062103007781486;0.031703052325498866;0.03893921712145603;0.05247604992530845;0.017114850274514662
0.028201619215302155;0.05360700097139426;0.07828928699283551;0.047639196860918526;0.031104407144031867;0.03202993956374086;0.03202993956374086;0.1662468181392526;1.0773383375377892;0.0849098826144314;0.04954694709569358;0.05129773401978221;0.0630063497459647;0.0849098826144314;0.027693012904764034
0.05640323843060431;0.0830090075374451;0.12122886743015761;0.07376802245318678;0.04816434272166203;0.04959750492457597;0.04959750492457597;0.2574287524004826;1.668229607337554;0.1314806827135511;0.07672212267794117;0.07943316941334211;0.09756364777355417;0.1314806827135511;0.042881889963827496
0.0025608742795072267;0.0013672379332409328;0.0019967556663001785;0.0012150300497529606;0.0010848820138696616;9.631488330301527e-4;9.631488330301527e-4;0.00505546789057757;5.373126493979142e-4;0.002165612892230892;8.766678453375061e-4;9.75567768729562e-4;8.4988553336597e-4;0.002165612892230892;5.373126493979142e-4
0.005121748559014453;0.002465012187076061;0.0035999784180766785;0.002190594487972632;0.0019559487933378484;0.0017364743572902605;0.0017364743572902605;0.009114573007863891;9.687284099091677e-4;0.0039044134470320353;0.0015805565880198968;0.0017588646282923183;0.0015322703872037615;0.0039044134470320353;9.687284099091677e-4
0.012804371397536133;0.0054714379742078064;0.007990653647176271;0.004862329659230172;0.004341500849198204;0.003854346761257152;0.003854346761257152;0.02023106463139655;0.0021502276688368425;0.008666389607768499;0.0035082655499299336;0.0039040450871541846;0.003401087599994924;0.008666389607768499;0.0021502276688368425
0.025608742795072265;0.010236938140638167;0.014950334349947888;0.009097310099386875;0.008122851038479506;0.007211396629835936;0.007211396629835936;0.03785186967797898;0.004023027901976424;0.016214621226742634;0.006563886419778805;0.007304381086627637;0.006363358871317659;0.016214621226742634;0.004023027901976424
0.05121748559014453;0.016711358142889557;0.024405773312834347;0.01485096472394067;0.01326020251177479;0.011772292665637068;0.011772292665637068;0.061791537848176835;0.006567418808742991;0.026469666881713056;0.010715260292012918;0.01192408576410267;0.010387907754192372;0.026469666881713056;0.006567418808742991
0.0038235789407253503;0.011488456180333896;0.016778089180678562;0.010209502782948314;0.016893168594567458;0.013973160550492575;0.013973160550492575;0.17355655676940956;0.004971189009514937;0.018196941593761735;0.019530430631645397;0.019530430631645397;0.022541357960045846;0.018196941593761735;0.03581312225162941
0.0076471578814507005;0.0188697660575823;0.02755797757009468;0.016769087687190966;0.027746995274827227;0.022950887963883893;0.022950887963883893;0.2850662937292134;0.008165167901162224;0.029888439791027958;0.03207869284071874;0.03207869284071874;0.037024134892415406;0.029888439791027958;0.058822980918590326
0.01911789470362675;0.03450345465624246;0.050389889657664166;0.03066235452394791;0.050735509406449865;0.041965804968958346;0.041965804968958346;0.5212450387405186;0.014930047334908698;0.054651150625218525;0.058656038473594165;0.058656038473594165;0.06769880217639195;0.054651150625218525;0.10755809312506337
0.0382357894072535;0.04968697018517621;0.07256435536670813;0.04415556384766426;0.07306206779360612;0.060433186214653475;0.060433186214653475;0.7506230015835657;0.02150013162982404;0.07870081760666595;0.08446808772786853;0.08446808772786853;0.09749019044103023;0.07870081760666595;0.15488987463788748
0.076471578814507;0.06556049512277184;0.09574653170390893;0.058261967221774694;0.096403248606038;0.0797398109668075;0.0797398109668075;0.9904249635459069;0.028368791045274167;0.10384341306444425;0.11145315628774134;0.11145315628774134;0.12863543764304883;0.10384341306444425;0.20437263195801667
0.0024316028619416363;0.010922953231512827;0.015952211555493517;0.009706954499773646;0.008087722578775271;0.007716672253725432;0.007716672253725432;0.04038846347782153;0.004871187163537389;0.017301222972454518;0.007060528967743755;0.00688442562572549;0.00834185861164468;0.017301222972454518;0.004871187163537389
0.0048632057238832726;0.017994296094554846;0.026279414734139025;0.015991079495000893;0.013323583075796308;0.01271232078496593;0.01271232078496593;0.06653530004388553;0.008024714772173983;0.02850175427521653;0.011631400971600288;0.011341291180561805;0.013742242656847568;0.02850175427521653;0.008024714772173983
0.012158014309708181;0.03319558371514242;0.0484798353438254;0.029500082430700476;0.0245791285779769;0.02345148188146012;0.02345148188146012;0.12274323546822581;0.014803862824645353;0.052579571054055994;0.021457418653569073;0.020922228846510457;0.0253514649393386;0.052579571054055994;0.014803862824645353
0.024316028619416362;0.04570054219385745;0.06674245525229645;0.04061292530402234;0.03383822114125645;0.032285783748495035;0.032285783748495035;0.1689812855728591;0.020380559156764323;0.07238658389352869;0.02954054596429289;0.028803747221150203;0.034901500846567374;0.07238658389352869;0.020380559156764323
0.048632057238832724;0.055998391040772845;0.08178174544156129;0.049764365219938725;0.041463095373229834;0.03956084231423098;0.03956084231423098;0.20705837729324225;0.02497297551632747;0.08869768358066349;0.03619701134943514;0.035294187396891316;0.04276596728383316;0.08869768358066349;0.02497297551632747
0.0031465054249833445;0.019978214413701897;0.029176789103970473;0.01775413793231699;0.010384931357852314;0.012821357890586072;0.012821357890586072;0.019131954421322678;0.00890842561203846;0.03164414740564527;0.011443486832130144;0.01228045093798303;0.010485036923394765;0.03164414740564527;0.00890842561203846
0.006293010849966689;0.03230845445239246;0.04718424491360835;0.028711712911357677;0.0167943478240117;0.020734498531646592;0.020734498531646592;0.03093989608914283;0.0144065659307207;0.05117441799197513;0.0185062271050039;0.019859752306619988;0.016956236971749604;0.05117441799197513;0.0144065659307207
0.015732527124916722;0.04971068653713917;0.07259899144504876;0.044176639974653514;0.025840250622490218;0.0319026760791131;0.0319026760791131;0.04760498457904861;0.02216634299588581;0.07873838271243062;0.02847419569257155;0.03055676721009188;0.02608933776743;0.07873838271243062;0.02216634299588581
0.031465054249833445;0.06337929482681766;0.09256104076309062;0.056323589241116835;0.03294536802218779;0.040674737241296124;0.040674737241296124;0.06069460236899932;0.02826127108341204;0.1003885385567869;0.03630355099617684;0.03895875299400566;0.03326294495979283;0.1003885385567869;0.02826127108341204
0.06293010849966689;0.08317815324203227;0.1214758929374621;0.07391833799729466;0.043237067838204614;0.053380990378333666;0.053380990378333666;0.07965479815778395;0.03708972060061486;0.1317485981287204;0.0476443030210589;0.051128955213347184;0.043653851635727554;0.1317485981287204;0.03708972060061486
0.0034892161555052934;0.0036544428352651747;0.005337058942761175;0.0032476116643621092;0.0020679652111309614;0.0030997334613782784;0.0030997334613782784;0.016948410640963342;0.004476103537885446;0.005788391563428384;0.003996846487104139;0.003996846487104138;0.003230628014920136;0.005788391563428385;0.004476103537885446
0.006978432311010587;0.006897022184591515;0.010072619982855843;0.00612921058167772;0.003902866341347155;0.005850120363941971;0.005850120363941971;0.03198669932835575;0.008447740679759288;0.010924419077189109;0.007543239867908246;0.007543239867908245;0.006097157376235224;0.01092441907718911;0.008447740679759288
0.017446080777526466;0.015161833589863383;0.022142800748876795;0.013473941128425013;0.00857973316704493;0.012860412662861757;0.012860412662861757;0.070316869994851;0.018570802727440494;0.02401532424882001;0.016582424203471162;0.01658242420347116;0.013403478056981432;0.024015324248820014;0.018570802727440494
0.03489216155505293;0.027607360646703934;0.04031862520975313;0.02453396878815355;0.01562237089539452;0.023416828073250323;0.023416828073250323;0.12803617570325398;0.03381456770096779;0.04372820171486148;0.030194037064746968;0.03019403706474696;0.024405666402159947;0.043728201714861484;0.03381456770096779
0.06978432311010586;0.04540714299779306;0.06631396618467618;0.04035218879933324;0.025694858638956177;0.038514774175044494;0.038514774175044494;0.21058720583426435;0.05561643253969351;0.07192185930820279;0.0496615730936712;0.049661573093671196;0.04014116374473553;0.0719218593082028;0.05561643253969351
0.004399088019091701;0.0011064120391488304;0.001615837634928941;9.832406213216025e-4;0.005980449585219908;0.001798865891481523;0.001798865891481523;0.0023688734345360743;0.0054504755203464315;0.001752482225548337;0.0025581839798087132;0.0025581839798087132;0.002289764948090249;0.0017524822255483366;0.0054504755203464315
0.008798176038183402;0.002123141456698166;0.0031007000544299684;0.0018867825468019386;0.011476140890370171;0.0034519208162113774;0.0034519208162113774;0.004545732707684288;0.010459150955071429;0.003362913212740119;0.004909008822401626;0.004909008822401626;0.004393928044315849;0.0033629132127401184;0.010459150955071429
0.021995440095458504;0.00471371512606369;0.006884052262199734;0.004188960373975516;0.02547887647010714;0.007663818778544481;0.007663818778544481;0.010092256903398628;0.023220995429751323;0.007466207599367739;0.010898788240007635;0.010898788240007635;0.009755226162620933;0.0074662075993677385;0.023220995429751323
0.04399088019091701;0.008177494956736461;0.011942661181363876;0.007267134609545095;0.04420152221027479;0.013295423617002623;0.013295423617002623;0.01750835120970692;0.04028448218417562;0.012952601792200919;0.01890754606157692;0.01890754606157692;0.01692366013074554;0.012952601792200917;0.04028448218417562
0.08798176038183401;0.014009763682525432;0.020460282981103885;0.012450125505116785;0.07572647661050778;0.022777848707791884;0.022777848707791884;0.029995477125496585;0.06901576564205453;0.022190523032130354;0.03239259131807176;0.03239259131807176;0.028993778697449027;0.02219052303213035;0.06901576564205453
0.005423268084172493;4.244081119984383e-4;6.198184543109132e-4;3.7716084150376785e-4;6.420953466535776e-4;5.102602469088114e-4;5.102602469088114e-4;0.0064115499443297775;0.0064115499443297775;6.722338932862444e-4;6.263123992866551e-4;6.263123992866551e-4;8.327259140423496e-4;6.722338932862444e-4;0.0064115499443297775
0.010846536168344986;8.038652187953334e-4;0.0011739890998828527;7.143748524240603e-4;0.001216183436962776;9.664764961547715e-4;9.664764961547715e-4;0.012144023295282417;0.012144023295282417;0.0012732684188425081;0.001186289186406149;0.001186289186406149;0.001577254016036952;0.0012732684188425081;0.012144023295282417
0.027116340420862466;0.0018863867815816203;0.002754936359926976;0.0016763846067709618;0.0028539515155328464;0.002267977820694666;0.002267977820694666;0.02849771887602038;0.02849771887602038;0.0029879097372931154;0.002783800303890901;0.002783800303890901;0.00370125620251043;0.0029879097372931154;0.02849771887602038
0.05423268084172493;0.0036622513592994106;0.005348462747637948;0.0032545509037696387;0.005540691823747571;0.004403076260816438;0.004403076260816438;0.055325774496327695;0.055325774496327695;0.005800759740105397;0.005404499515414701;0.005404499515414701;0.007185658154047397;0.005800759740105397;0.055325774496327695
0.10846536168344986;0.008173996664156281;0.011937552168980571;0.0072640257646949;0.012366599679027639;0.0098274878310986;0.0098274878310986;0.12348488724743281;0.12348488724743281;0.01294706073213504;0.012062623964425246;0.012062623964425246;0.016038097885281946;0.01294706073213504;0.12348488724743281
0.0012903620224873698;0.0076031038504671905;0.011103803021981981;0.00675668764383395;0.0032969802664361784;0.0038267371214525145;0.0038267371214525145;0.007281042905814302;0.0037028653767723855;0.012042804927531644;0.003673443324248843;0.0036734433242488432;0.003473222756541175;0.012042804927531644;0.0037028653767723855
0.0025807240449747396;0.00703607711302528;0.010275700009767411;0.006252785207941033;0.0030510970060394667;0.0035413454830242517;0.0035413454830242517;0.00673803493364189;0.0034267118853731015;0.011144672727576486;0.00339948408019635;0.003399484080196351;0.003214195626728983;0.011144672727576486;0.0034267118853731015
0.0064518101124368486;0.017282110902280753;0.025239317920296617;0.015358178382060793;0.007494147091477647;0.008698302249646796;0.008698302249646796;0.01655005553749148;0.008416737605611393;0.027373700849732084;0.00834986029015116;0.008349860290151162;0.007894752202178786;0.027373700849732084;0.008416737605611393
0.012903620224873697;0.020769146215987962;0.03033188985086689;0.018457019181965212;0.009006251469343314;0.010453370671862182;0.010453370671862182;0.019889383032226635;0.010114994341893595;0.03289693016295653;0.010034623098404872;0.010034623098404874;0.009487687224851975;0.03289693016295653;0.010114994341893595
0.025807240449747394;0.03856455077759444;0.056320837369506424;0.034271348761462476;0.01672298121903097;0.019410020030660627;0.019410020030660627;0.036930989550782695;0.01878171634290651;0.061083653632315035;0.018632481469775652;0.018632481469775655;0.017616920403934536;0.061083653632315035;0.01878171634290651
0.0032298969461005632;0.01846909416855356;0.026972824214344167;0.016413020631541615;0.010199732823829738;0.01570683177042598;0.01570683177042598;0.027299028844294075;0.007583260904068905;0.02925380247784405;0.020199559132581812;0.020199559132581812;0.016327187404697133;0.02925380247784405;0.007583260904068905
0.0064597938922011265;0.03215210026676677;0.04695590052781604;0.028572764869234865;0.017756303013732988;0.027343389196413662;0.027343389196413662;0.047523776996142825;0.013201392700233922;0.05092676348216891;0.03516459684747594;0.03516459684747594;0.02842334127051703;0.05092676348216891;0.013201392700233922
0.016149484730502817;0.05159673212939265;0.07535342952175254;0.045852721375028375;0.028494785802683067;0.04387985594009092;0.04387985594009092;0.07626474075105748;0.02118520150277529;0.08172575202878474;0.05643109684665573;0.05643109684665573;0.045612930837773076;0.08172575202878474;0.02118520150277529
0.03229896946100563;0.06640491259145531;0.09697974453711332;0.059012379841292;0.036672744231053774;0.05647330514886404;0.05647330514886404;0.09815260064695079;0.027265320805515914;0.10518091351856869;0.07262673233151197;0.07262673233151197;0.058703769799346626;0.10518091351856869;0.027265320805515914
0.06459793892201127;0.08225465214223962;0.12012718397539113;0.0730976457388754;0.045425913567346564;0.06995253647755097;0.06995253647755097;0.12157998117913288;0.033773095858164875;0.13028583452402748;0.08996151596357582;0.08996151596357582;0.07271537565286545;0.13028583452402748;0.033773095858164875
0.003901723302195908;0.008751662538853008;0.012781192899306678;0.007777382934949528;0.00544161052143597;0.008876276741557783;0.008876276741557783;0.00838094963528362;0.006056823226355757;0.013862044609652003;0.0059235720269108245;0.0059235720269108245;0.0076214194103198084;0.013862044609652001;0.006056823226355757
0.007803446604391816;0.016040476631871206;0.023425997645429828;0.014254769156298149;0.009973650837350257;0.01626887565864026;0.01626887565864026;0.015361015827659572;0.011101242877501003;0.025407035708237085;0.010857013539203712;0.010857013539203712;0.013968911553683691;0.02540703570823708;0.011101242877501003
0.01950861651097954;0.031774217613968675;0.04640402926252532;0.028236950036083112;0.019756579519715888;0.032226648083831334;0.032226648083831334;0.030428289064047265;0.021990201106267777;0.050328222785810284;0.021506412730094793;0.021506412730094793;0.02767070117200434;0.05032822278581028;0.021990201106267777
0.03901723302195908;0.04861234104848613;0.07099493444465195;0.043200567894382404;0.03022619134898054;0.049304528172301305;0.049304528172301305;0.046553164061326896;0.03364347688714549;0.0769986773601132;0.03290331434959569;0.03290331434959569;0.0423342465506646;0.0769986773601132;0.03364347688714549
0.07803446604391816;0.06457167917347648;0.09430243495843368;0.05738323129523341;0.04014939186894523;0.06549110999953822;0.06549110999953822;0.06183647833952296;0.04468856568068289;0.10227719513282092;0.04370540920477439;0.04370540920477439;0.056232498319590735;0.10227719513282091;0.04468856568068289
0.0017859957776122325;1.2216983304275226e-5;1.7842052246225602e-5;NA;NA;NA;NA;6.432145097735794e-5;0.008057452426573351;NA;NA;NA;NA;NA;NA
0.003571991555224465;1.7934640665203168e-5;2.6192292139243507e-5;NA;NA;NA;NA;9.44244648300133e-5;0.01182841216595534;NA;NA;NA;NA;NA;NA
0.008929978888061163;2.3908839045017223e-5;3.491719230217144e-5;NA;NA;NA;NA;1.2587814685982742e-4;0.01576856809752793;NA;NA;NA;NA;NA;NA
0.017859957776122325;5.152497544121538e-5;7.524863388214265e-5;NA;NA;NA;NA;2.7127492110036244e-4;0.03398220559511377;NA;NA;NA;NA;NA;NA
0.03571991555224465;7.605554525438085e-5;1.1107382061895534e-4;NA;NA;NA;NA;4.004264312879901e-4;0.05016082304457446;NA;NA;NA;NA;NA;NA
0.0031898554047356496;0.007912909814342235;0.01155625302997344;0.007032004431460357;0.005320219788814092;0.005150634250641985;0.005150634250641985;0.005113306329273635;0.005113306329273635;0.012533516729147222;0.004683207727490699;0.004683207727490699;0.005619567480255618;0.012533516729147222;0.005113306329273635
0.006379710809471299;0.015207430723859681;0.022209392183667034;0.013514462157458189;0.010224667760961094;0.009898749687328257;0.009898749687328257;0.00982701099807314;0.00982701099807314;0.024087547041086385;0.00900042572862045;0.00900042572862045;0.010799969310802241;0.024087547041086385;0.00982701099807314
0.015949277023678248;0.02833205000625432;0.04137698348800804;0.02517798204084523;0.019048963862540166;0.018441765491705567;0.018441765491705567;0.018308113452234483;0.018308113452234483;0.044876060899974;0.01676815212584002;0.01676815212584002;0.020120773596527773;0.044876060899974;0.018308113452234483
0.031898554047356496;0.040547271810707705;0.05921646318657026;0.036033343200718077;0.027261829457319905;0.026392840542652087;0.026392840542652087;0.026201565094130245;0.026201565094130245;0.06422415034222513;0.023997657135987074;0.023997657135987074;0.028795744603021124;0.06422415034222513;0.026201565094130245
0.06379710809471299;0.05369257163917833;0.0784142569864356;0.047715241366565485;0.036100030058388854;0.03494931763136602;0.03494931763136602;0.03469603127536851;0.03469603127536851;0.08504542079461537;0.031777623189093565;0.031777623189093565;0.03813123573934009;0.08504542079461537;0.03469603127536851
0.0027305716236122593;0.004888980767571839;0.007140015510644409;0.004344714552486964;0.012269735647032796;0.008009081708116412;0.008009081708116412;0.07385802363803527;0.004852154071700351;0.007743816582842512;0.009175088707631895;0.009215696250005654;0.0092061490881671;0.007743816582842512;0.004852154071700351
0.0054611432472245185;0.008139327247315342;0.011886919903124422;0.007233215923741102;0.020427037539534135;0.013333768339862655;0.013333768339862655;0.12296113501147818;0.008078017018581456;0.012892146708575957;0.015274973059804792;0.015342577759394026;0.015326683347413007;0.012892146708575957;0.008078017018581456
0.013652858118061295;0.016036750667508978;0.02342055613428401;0.01425145798524712;0.0402469759408438;0.026271252135148127;0.026271252135148127;0.2422678194470422;0.015915952372797634;0.02540113403138724;0.030095968250177376;0.03022916841258908;0.03019785197645115;0.02540113403138724;0.015915952372797634
0.02730571623612259;0.027185087510903014;0.0397019247393104;0.024158705246433838;0.06822563907648498;0.044534351323548736;0.044534351323548736;0.41068618009302266;0.026980313346798245;0.043059349480221144;0.05101791176837679;0.05124370925982031;0.051190622442260435;0.043059349480221144;0.026980313346798245
0.05461143247224518;0.041488663964157305;0.060591300784994154;0.0368699347896682;0.10412291710478809;0.06796633397569163;0.06796633397569163;0.6267708689099902;0.04117614679901385;0.0657152521721187;0.07786125377239593;0.07820585579888169;0.07812483707367858;0.0657152521721187;0.04117614679901385
0.0030898952972539602;0.0024726192121047375;0.003611087947706018;0.0021973546602691656;0.0046951855315984494;0.003486023021203214;0.003486023021203214;0.004398363117566728;0.007707929832767217;0.003916462462842016;0.004660870779412558;0.004660870779412558;0.004653124018926249;0.0039164624628420155;0.004398363117566728
0.0061797905945079204;0.004445359401619865;0.006492137438642195;0.0039504793742203585;0.008441165159221706;0.006267291435618181;0.006267291435618181;0.007907527669725595;0.013857579922284683;0.007041150188049488;0.008379472923920352;0.008379472923920352;0.008365545532920833;0.007041150188049487;0.007907527669725595
0.0154494764862698;0.009488123648207064;0.013856742997325566;0.008431857446359894;0.018016725202567047;0.013376834291244434;0.013376834291244434;0.016877735522269687;0.029577458173491483;0.015028549454396361;0.017885050009677085;0.017885050009677085;0.017855323547548457;0.015028549454396358;0.016877735522269687
0.0308989529725396;0.01675613466485565;0.024471166300974366;0.014890756495650267;0.03181774235951903;0.02362364204812047;0.02362364204812047;0.02980627358312403;0.05223412874607838;0.026540589879738116;0.031585202465869766;0.031585202465869766;0.03153270519443812;0.026540589879738112;0.02980627358312403
0.0617979059450792;0.02810698638347758;0.041048293760249946;0.024977973645721355;0.05337154833970794;0.039626644130959586;0.039626644130959586;0.049997481071825216;0.0876182947191352;0.04451957526480577;0.05298148250679698;0.05298148250679698;0.05289342281267231;0.044519575264805766;0.049997481071825216
0.004407558662654611;0.0014065190852685047;0.002054123049827879;0.0012499382240670535;0.005159142493006733;0.0026637310753780505;0.0026637310753780505;0.004361917629057386;0.004361917629057386;0.0022278315940269617;0.0037561419009383124;0.0033245840551719176;0.002910848749210473;0.0022278315940269613;0.004361917629057386
0.008815117325309221;0.002775452499771435;0.004053354848288152;0.0024664750054810038;0.010180419930924065;0.005256280664307891;0.005256280664307891;0.008607274024335984;0.008607274024335984;0.004396130014497123;0.00741191039470704;0.006560326996818301;0.0057439124161692365;0.004396130014497122;0.008607274024335984
0.022037793313273053;0.006613419937725533;0.00965843867641507;0.005877180379953568;0.024258167686579457;0.012524801395980565;0.012524801395980565;0.020509634968243366;0.020509634968243366;0.010475212200209938;0.017661291621826503;0.015632116695324518;0.013686742935348805;0.010475212200209937;0.020509634968243366
0.04407558662654611;0.01421732972386354;0.02076341871124774;0.01263458423859871;0.05214947360736999;0.026925438403931603;0.026925438403931603;0.044090991590635474;0.044090991590635474;0.022519293675617117;0.03796770940016435;0.033605450649150104;0.029423345105850984;0.022519293675617114;0.044090991590635474
0.08815117325309221;0.021918888953087388;0.03201100894877609;0.01947876670746694;0.0803989598020858;0.0415110084559952;0.0415110084559952;0.06797518009901117;0.06797518009901117;0.03471804529857103;0.05853490228537392;0.05180959823705989;0.04536203679098869;0.034718045298571025;0.06797518009901117
0.002836207925247875;0.008143232664565543;0.011892623492700176;0.007236686570071526;0.00588977154088439;0.005801597825331391;0.005801597825331391;0.030110231921102643;0.00626525251685978;0.012898332626725939;0.005263734898485789;0.005132447099603245;0.006218986210941057;0.012898332626725939;0.00626525251685978
0.00567241585049575;0.013464509975056858;0.01966397796096867;0.011965572214715366;0.009738502008928515;0.009592710291866664;0.009592710291866664;0.0497860658970367;0.010359344806220055;0.021326877846663896;0.008703375424248427;0.008486296292351663;0.010282845317231809;0.021326877846663896;0.010359344806220055
0.014181039626239376;0.023355747286383132;0.03410944035484309;0.020755666660099138;0.01689255623040291;0.01663966366272296;0.01663966366272296;0.08635968004988585;0.01796947975045483;0.03699393222010974;0.01509700964415569;0.014720460823952015;0.01783678255347872;0.03699393222010974;0.01796947975045483
